"","D12","E12","b.m","tbl","AAA","BAA","lty","ntis","infl","ltr","corpr","svar","D12.diff","E12.diff","b.m.diff","tbl.diff","AAA.diff","BAA.diff","lty.diff","ntis.diff","infl.diff","ltr.diff","corpr.diff","svar.diff","tbl.lagdiff","AAA.lagdiff","BAA.lagdiff","lty.lagdiff","ltr.lagdiff","corpr.lagdiff","EqPremResponse"
"213",5.94,14.94,0.990183427,0.0707,0.000500194199999915,0.0218001941999999,-0.0046998058000001,0.0153043513,0.1052998058,0.2436822412,0.242270121,0.0056263925,0.140000000000001,-0.35,-0.1035486761,-0.0813,-0.0367781037000001,-0.0303781037000001,-0.0362781037000001,0.0034269549,0.0129781037000001,0.388825576,0.3743952644,-0.0027994886,-0.0042,0.0152924269000002,0.0172924269000002,0.0135924269000002,0.0278509151,0.0288303472,"1"
"214",6.07,14.64,0.9216876515,0.1027,0.0336974556,0.0504974556,0.0319974555999999,0.0237960484,0.0865025444,-0.1126185956,-0.1071648145,0.0057283675,0.13,-0.299999999999999,-0.0684957755,0.032,0.0331972614,0.0286972614000001,0.0366972614,0.0084916971,-0.0187972614,-0.3563008368,-0.3494349355,0.000101975,0.012,0.00226918159999973,0.00236918159999971,0.00576918159999973,-0.0701861917,-0.0652087674,"1"
"215",6.16,14.82,0.8915030239,0.1549,0.0657707747999999,0.0850707747999999,0.0535707747999999,0.026816359,0.0663292252000001,0.0180539824,0.0102201397,0.007561215,0.0899999999999999,0.18,-0.0301846276,0.0522,0.0320733192,0.0345733192,0.0215733192,0.0030203106,-0.0201733192,0.130672578,0.1173849542,0.0018328475,0.0178,0.0318360847000002,0.0340360847000002,0.0273360847000002,-0.0262083055,-0.0584759447,"0"
"216",6.28,14.58,0.9249205574,0.1336,0.0642445619000001,0.0843445619000001,0.0557445619000001,0.0279393407,0.0690554380999999,-0.0181925404,-0.0096803143,0.0052042954,0.12,-0.24,0.0334175335,-0.0213,-0.00152621289999985,-0.000726212899999856,0.00217378710000013,0.0011229817,0.00272621289999986,-0.0362465228,-0.019900454,-0.0023569196,0.0316,0.0309306120999999,0.0326306120999999,0.0314306120999999,-0.0949108164,-0.053292122,"0"
"217",6.39,15.01,0.9504749816,0.1473,0.0878637831,0.1083637831,0.0807637831,0.0278934748,0.0496362169,-0.0108504469,-0.0197260938,0.0027492371,0.109999999999999,0.43,0.0255544242,0.0137,0.0236192212,0.0240192211999999,0.0250192211999999,-4.58658999999972e-05,-0.0194192211999999,0.0073420935,-0.0100457795,-0.0024550583,-0.0813,-0.0367781037000001,-0.0303781037000001,-0.0362781037000001,0.388825576,0.3743952644,"0"
"218",6.52,15.27,1.0923786442,0.147,0.1169118255,0.1312118255,0.1102118255,0.0214833694,0.0379881744999999,-0.0859856274,-0.0889153097,0.0056891726,0.13,0.26,0.1419036626,-0.000299999999999995,0.0290480424000001,0.0228480424,0.0294480424000001,-0.0064101054,-0.0116480424000001,-0.0751351805,-0.0691892159,0.0029399355,0.032,0.0331972614,0.0286972614000001,0.0366972614,-0.3563008368,-0.3494349355,"1"
"219",6.63,15.36,1.0611428571,0.1085,0.1065572039,0.1297572039,0.0976572039000001,0.0119096731,0.0357427960999999,0.1474914114,0.1166478079,0.0044881183,0.11,0.0899999999999999,-0.0312357871000002,-0.0385,-0.0103546215999999,-0.00145462159999993,-0.0125546216,-0.0095736963,-0.00224537840000005,0.2334770388,0.2055631176,-0.0012010543,0.0522,0.0320733192,0.0345733192,0.0215733192,0.130672578,0.1173849542,"0"
"220",6.72,14.81,1.1857505743,0.1268,0.120169023,0.142569023,0.113069023,0.0055484327,0.0256309770000001,0.0465123339,0.0490451841,0.0062353539,0.0899999999999999,-0.549999999999999,0.1246077172,0.0183,0.0136118190999998,0.0128118190999998,0.0154118190999998,-0.0063612404,-0.0101118190999998,-0.1009790775,-0.0676026238,0.0017472356,-0.0213,-0.00152621289999985,-0.000726212899999856,0.00217378710000013,-0.0362465228,-0.019900454,"0"
"221",6.81,14.17,1.2015814171,0.1247,0.119687072,0.140787072,0.112787072,0.0012130304,0.0284129280000001,0.0176163819,0.0095609049,0.0035919072,0.0899999999999999,-0.640000000000001,0.0158308428,-0.00209999999999999,-0.000481951000000008,-0.001781951,-0.000281951000000003,-0.0043354023,0.002781951,-0.028895952,-0.0394842792,-0.0026434467,0.0137,0.0236192212,0.0240192211999999,0.0250192211999999,0.0073420935,-0.0100457795,"1"
"222",6.85,13.56,1.0885355649,0.0792,0.0919644285999999,0.1188644286,0.0808644285999999,0.0005507087,0.0374355714000001,0.2020773817,0.2133800935,0.0095057897,0.04,-0.609999999999999,-0.1130458522,-0.0455,-0.0277226434000001,-0.0219226434,-0.0319226434,-0.0006623217,0.00902264340000003,0.1844609998,0.2038191886,0.0059138825,-0.000299999999999995,0.0290480424000001,0.0228480424,0.0294480424000001,-0.0751351805,-0.0691892159,"1"
"223",6.87,12.64,0.9322147266,0.0794,0.0711050303,0.0942050303,0.0623050303,0.0029900535,0.0471949697,0.0963587644,0.1093788664,0.0141078723,0.0200000000000005,-0.92,-0.1563208383,0.000199999999999992,-0.0208593982999999,-0.0246593982999999,-0.0185593982999999,0.0024393448,0.00975939829999994,-0.1057186173,-0.1040012271,0.0046020826,-0.0385,-0.0103546215999999,-0.00145462159999993,-0.0125546216,0.2334770388,0.2055631176,"1"
"224",6.91,12.42,0.7800677858,0.0835,0.0757269901,0.0945269901,0.0667269901,0.0059935424,0.0415730099,0.0072219906,0.0404352633,0.0067643125,0.04,-0.220000000000001,-0.1521469408,0.00410000000000001,0.00462195980000002,0.000321959800000021,0.00442195980000001,0.0030034889,-0.00562195980000002,-0.0891367738,-0.0689436031,-0.0073435598,0.0183,0.0136118190999998,0.0128118190999998,0.0154118190999998,-0.1009790775,-0.0676026238,"1"
"225",6.94,12.59,0.721382042,0.0879,0.0753511296000001,0.0916511296000001,0.0698511296000001,0.015826551,0.0420488703999999,-0.0010703089,0.0159296074,0.00390755,0.0300000000000002,0.17,-0.0586857438,0.0044,-0.000375860499999922,-0.00287586049999991,0.00312413950000008,0.0098330086,0.000475860499999925,-0.0082922995,-0.0245056559,-0.0028567625,-0.00209999999999999,-0.000481951000000008,-0.001781951,-0.000281951000000003,-0.028895952,-0.0394842792,"0"
"226",7,13.3,0.714847583,0.09,0.0847522787000002,0.0965522787000002,0.0767522787000002,0.023142101,0.0389477212999998,0.0014445914,-0.0030248264,0.0047191632,0.0599999999999996,0.710000000000001,-0.00653445900000005,0.00209999999999999,0.00940114910000014,0.00490114910000014,0.00690114910000014,0.00731555,-0.00310114910000014,0.0025149003,-0.0189544338,0.0008116132,-0.0455,-0.0277226434000001,-0.0219226434,-0.0319226434,0.1844609998,0.2038191886,"0"
"227",7.09,14.03,0.7003591178,0.09,0.0891391036999999,0.1009391037,0.0831391036999999,0.0270204799,0.0365608963000001,-0.0010702248,0.0083260071,0.0024797469,0.0899999999999999,0.729999999999999,-0.0144884651999999,0,0.00438682499999965,0.00438682499999965,0.00638682499999965,0.0038783789,-0.00238682499999965,-0.0025148162,0.0113508335,-0.0022394163,0.000199999999999992,-0.0208593982999999,-0.0246593982999999,-0.0185593982999999,-0.1057186173,-0.1040012271,"0"
"228",7.18,15.26,0.7624754269,0.0952,0.0885821558,0.1027821558,0.0881821558,0.0240667404,0.0371178442,-0.0095305046,-0.0143837866,0.0041686729,0.0899999999999999,1.23,0.0621163091,0.00520000000000001,-0.000556947899999827,0.00184305210000016,0.00504305210000017,-0.0029537395,0.000556947899999827,-0.0084602798,-0.0227097937,0.001688926,0.00410000000000001,0.00462195980000002,0.000321959800000021,0.00442195980000001,-0.0891367738,-0.0689436031,"0"
"229",7.31,16.2,0.7843518191,0.0987,0.1044127416,0.1194127416,0.1063127416,0.0012640164,0.0310872583999999,-0.047481573,-0.0364468335,0.0036443324,0.13,0.94,0.0218763921999999,0.00349999999999999,0.0158305858,0.0166305858,0.0181305858,-0.022802724,-0.00603058580000004,-0.0379510684,-0.0220630469,-0.0005243405,0.0044,-0.000375860499999922,-0.00287586049999991,0.00312413950000008,-0.0082922995,-0.0245056559,"1"
"230",7.38,16.56,0.7360509153,0.1037,0.0891362741999999,0.1060362742,0.0860362741999999,-0.0094925469,0.0374637258000001,0.1352862036,0.1253595292,0.0049357059,0.0700000000000003,0.359999999999999,-0.0483009038,0.005,-0.0152764674000002,-0.0133764674000002,-0.0202764674000002,-0.0107565633,0.0063764674000002,0.1827677766,0.1618063627,0.0012913735,0.00209999999999999,0.00940114910000014,0.00490114910000014,0.00690114910000014,0.0025149003,-0.0189544338,"0"
"231",7.53,16.64,0.7330983765,0.0806,0.0988571834000001,0.1115571834,0.0945571834000001,-0.0271967866,0.0224428165999999,0.078285894,0.0934316818,0.0035021991,0.15,0.0800000000000018,-0.00295253880000002,-0.0231,0.00972090920000022,0.00552090920000023,0.00852090920000022,-0.0177042397,-0.0150209092000002,-0.0570003096,-0.0319278474,-0.0014335068,0,0.00438682499999965,0.00438682499999965,0.00638682499999965,-0.0025148162,0.0113508335,"1"
"232",7.66,16.39,0.7236457791,0.0852,0.1080015554,0.1193015554,0.1005015554,-0.0248157693,0.0175984445999999,0.0155543582,0.0117801307,0.0031834171,0.13,-0.25,-0.00945259739999993,0.00459999999999999,0.00914437199999997,0.00774437199999997,0.00594437199999998,0.0023810173,-0.00484437199999999,-0.0627315358,-0.0816515511,-0.000318782,0.00520000000000001,-0.000556947899999827,0.00184305210000016,0.00504305210000017,-0.0084602798,-0.0227097937,"1"
"233",7.74,15.61,0.6864301439,0.0695,0.0919144374999999,0.1065144375,0.0880144374999999,-0.0266075139,0.0174855625000001,0.1318150701,0.1232736258,0.0020352816,0.0800000000000001,-0.780000000000001,-0.0372156352,-0.0157,-0.0160871179000002,-0.0127871179000002,-0.0124871179000002,-0.0017917446,-0.000112882099999823,0.1162607119,0.1114934951,-0.0011481355,0.00349999999999999,0.0158305858,0.0166305858,0.0181305858,-0.0379510684,-0.0220630469,"0"
"234",7.84,15.23,0.6899588298,0.071,0.0997257248000001,0.1138257248,0.0972257248000001,-0.0312943542,0.0109742751999999,0.005318189,0.0207818563,0.0022141862,0.0999999999999996,-0.379999999999999,0.00352868589999999,0.00149999999999999,0.00781128730000018,0.00731128730000016,0.00921128730000018,-0.0046868403,-0.00651128730000017,-0.1264968811,-0.1024917695,0.0001789046,0.005,-0.0152764674000002,-0.0133764674000002,-0.0202764674000002,0.1827677766,0.1618063627,"1"
"235",7.9,14.61,0.5926926882,0.071,0.0715715214,0.0857715214,0.0655715214,-0.0194650815,0.0300284786,0.1334266961,0.1213527014,0.0030849308,0.0600000000000005,-0.620000000000001,-0.0972661416,0,-0.0281542034000001,-0.0280542034000001,-0.0316542034000001,0.0118292727,0.0190542034000001,0.1281085071,0.1005708451,0.0008707446,-0.0231,0.00972090920000022,0.00552090920000023,0.00852090920000022,-0.0570003096,-0.0319278474,"1"
"236",8.02,14.52,0.5196276277,0.0656,0.0539164956999999,0.0689164956999999,0.0405164956999999,-0.0164196221,0.0360835043000001,0.1973157088,0.107687383,0.0043832056,0.119999999999999,-0.0899999999999999,-0.0730650604999999,-0.00539999999999999,-0.0176550257,-0.0168550257000001,-0.0250550257000001,0.0030454594,0.00605502570000005,0.0638890127,-0.0136653184,0.0012982748,0.00459999999999999,0.00914437199999997,0.00774437199999997,0.00594437199999998,-0.0627315358,-0.0816515511,"1"
"237",8.1,14.71,0.4992814574,0.0621,0.0483933308,0.0604933308,0.0360933308,-0.0122932373,0.0429066692,-0.0003572848,0.006650548,0.0054254826,0.0800000000000001,0.190000000000001,-0.0203461703,-0.0035,-0.00552316489999989,-0.00842316489999989,-0.0044231648999999,0.0041263848,0.0068231648999999,-0.1976729936,-0.101036835,0.001042277,-0.0157,-0.0160871179000002,-0.0127871179000002,-0.0124871179000002,0.1162607119,0.1114934951,"0"
"238",8.23,14.85,0.5346292671,0.0521,0.0452373928999999,0.0583373928999999,0.0390373928999999,-0.0051386604,0.0436626071000001,-0.013366974,0.0189354382,0.0078838615,0.130000000000001,0.139999999999999,0.0353478097,-0.01,-0.00315593790000017,-0.00215593790000018,0.00294406209999983,0.0071545769,0.00075593790000017,-0.0130096892,0.0122848902,0.0024583789,0.00149999999999999,0.00781128730000018,0.00731128730000016,0.00921128730000018,-0.1264968811,-0.1024917695,"1"
"239",8.28,14.48,0.4984308658,0.0553,0.0461849685,0.0609849685,0.0401849685,-0.0113759993,0.0387150315,0.0544701611,0.0548392623,0.003983814,0.0499999999999989,-0.369999999999999,-0.0361984013,0.0032,0.000947575600000139,0.00264757560000015,0.00114757560000014,-0.0062373389,-0.00494757560000014,0.0678371351,0.0359038241,-0.0039000475,0,-0.0281542034000001,-0.0280542034000001,-0.0316542034000001,0.1281085071,0.1005708451,"1"
"240",8.34,15.1,0.4280402137,0.0559,0.0444982812,0.0569982812,0.0403982812,-0.0022174302,0.0391017188,0.0135084776,0.0185858101,0.0058616516,0.0600000000000005,0.619999999999999,-0.0703906521,0.000599999999999996,-0.00168668730000003,-0.00398668730000001,0.000213312699999982,0.0091585691,0.000386687300000021,-0.0409616835,-0.0362534522,0.0018778376,-0.00539999999999999,-0.0176550257,-0.0168550257000001,-0.0250550257000001,0.0638890127,-0.0136653184,"1"
"241",8.52,14.42,0.4078923974,0.0567,0.0520599029,0.0640599029,0.0465599029,0.0052024616,0.0411400971,-0.0480649228,-0.0404936139,0.0077534351,0.18,-0.68,-0.0201478163,0.000800000000000002,0.00756162170000003,0.00706162170000002,0.00616162170000002,0.0074198918,0.00203837829999998,-0.0615734004,-0.059079424,0.0018917835,-0.0035,-0.00552316489999989,-0.00842316489999989,-0.0044231648999999,-0.1976729936,-0.101036835,"1"
"242",8.66,15.86,0.3799667216,0.064,0.0582950920000002,0.0695950920000002,0.0556950920000002,0.0063503319,0.0435049079999998,-0.0696514675,-0.0606958364,0.0051291309,0.140000000000001,1.44,-0.0279256758,0.0073,0.00623518910000015,0.00553518910000016,0.00913518910000015,0.0011478703,0.00236481089999985,-0.0215865447,-0.0202022225,-0.0026243042,-0.01,-0.00315593790000017,-0.00215593790000018,0.00294406209999983,-0.0130096892,0.0122848902,"0"
"243",8.81,17.5,0.5088120155,0.0577,0.0521893951000001,0.0639893951000001,0.0430893951000001,0.013274756,0.0489106048999999,0.0838233134,0.0863870255,0.0845828152,0.15,1.64,0.1288452939,-0.0063,-0.00610569690000004,-0.00560569690000004,-0.0126056969,0.0069244241,0.00540569690000003,0.1534747809,0.1470828619,0.0794536843,0.0032,0.000947575600000139,0.00264757560000015,0.00114757560000014,0.0678371351,0.0359038241,"1"
"244",8.95,18.59,0.5075299538,0.057,0.0431470248,0.0549470248,0.0393470248,0.0060800302,0.0507529752,0.039231428,0.046168647,0.0127841242,0.139999999999999,1.09,-0.0012820617,-0.000699999999999999,-0.00904237030000012,-0.00904237030000012,-0.00374237030000012,-0.0071947258,0.00184237030000012,-0.0445918854,-0.0402183785,-0.071798691,0.000599999999999996,-0.00168668730000003,-0.00398668730000001,0.000213312699999982,-0.0409616835,-0.0362534522,"1"
"245",9.23,21.67,0.4711188723,0.0646,0.0558490461,0.0672490461000001,0.0489490461000001,-0.0053979214,0.0427509538999999,0.0098050458,0.0166074088,0.0083766583,0.280000000000001,3.08,-0.0364110815,0.0076,0.0127020213,0.0123020213,0.00960202130000005,-0.0114779516,-0.00800202130000005,-0.0294263822,-0.0295612382,-0.0044074659,0.000800000000000002,0.00756162170000003,0.00706162170000002,0.00616162170000002,-0.0615734004,-0.059079424,"0"
"246",9.46,22.73,0.4775404537,0.0724,0.0524921178999999,0.0632921178999999,0.0459921178999999,-0.0100015137,0.0457078821000001,0.0228115983,0.026652286,0.0044936998,0.23,1.06,0.00642158139999999,0.0078,-0.00335692820000015,-0.00395692820000015,-0.00295692820000015,-0.0046035923,0.00295692820000015,0.0130065525,0.0100448772,-0.0038829585,0.0073,0.00623518910000015,0.00553518910000016,0.00913518910000015,-0.0215865447,-0.0202022225,"0"
"247",9.75,23.75,0.465283574,0.0807,0.0443113205,0.0551113205,0.0404113205,-0.0214057475,0.0513886795,0.0217128795,0.0138773907,0.0036076323,0.289999999999999,1.02,-0.0122568797,0.00829999999999999,-0.00818079739999994,-0.00818079739999994,-0.00558079739999993,-0.0114042338,0.00568079739999994,-0.0010987188,-0.0127748953,-0.0008860675,-0.0063,-0.00610569690000004,-0.00560569690000004,-0.0126056969,0.1534747809,0.1470828619,"1"
"248",10.011,24.96,0.4686914136,0.0882,0.0520052179999998,0.0607052179999998,0.0469052179999998,-0.0231021339,0.0459947820000002,0.0142614769,0.0134844723,0.0034271061,0.260999999999999,1.21,0.00340783960000002,0.00750000000000001,0.00769389749999987,0.00559389749999986,0.00649389749999985,-0.0016963864,-0.00539389749999986,-0.0074514026,-0.000392918400000001,-0.0001805262,-0.000699999999999999,-0.00904237030000012,-0.00904237030000012,-0.00374237030000012,-0.0445918854,-0.0402183785,"1"
"249",10.368,25.22,0.440562937,0.0815,0.0307023917,0.0400023917,0.0218023917,-0.0239366405,0.0602976083,0.1147526575,0.1018775572,0.0034582035,0.357000000000001,0.259999999999998,-0.0281284766,-0.0067,-0.0213028262999998,-0.0207028262999998,-0.0251028262999998,-0.0008345066,0.0143028262999998,0.1004911806,0.0883930849,3.10974e-05,0.0076,0.0127020213,0.0123020213,0.00960202130000005,-0.0294263822,-0.0295612382,"1"
"250",10.734,23.69,0.3992097504,0.0775,0.0303130171999998,0.0393130171999998,0.0249130171999998,-0.0257365885,0.0597869828000002,-0.0008215812,0.0052146994,0.0029494864,0.366,-1.53,-0.0413531866,-0.004,-0.000389374500000192,-0.000689374500000201,0.0031106254999998,-0.001799948,-0.000510625499999806,-0.1155742387,-0.0966628578,-0.0005087171,0.0078,-0.00335692820000015,-0.00395692820000015,-0.00295692820000015,0.0130065525,0.0100448772,"0"
"251",11.055,22.87,0.3904547436,0.0763,0.040462964,0.050062964,0.033462964,-0.0123231067,0.048137036,0.0453680226,0.0354140759,0.0074042095,0.321,-0.82,-0.00875500680000002,-0.00119999999999999,0.0101499468000002,0.0107499468000002,0.00854994680000021,0.0134134818,-0.0116499468000002,0.0461896038,0.0301993765,0.0044547231,0.00829999999999999,-0.00818079739999994,-0.00818079739999994,-0.00558079739999993,-0.0010987188,-0.0127748953,"0"
"252",11.318,21.67,0.4713339564,0.079,0.0474795659000001,0.0558795659000001,0.0426795659000001,-0.0102754607,0.0462204340999999,-0.0409527073,-0.0213547752,0.0049329271,0.263,-1.2,0.0808792128,0.00269999999999999,0.0070166019000001,0.00581660190000009,0.00921660190000009,0.002047646,-0.00191660190000009,-0.0863207299,-0.0567688511,-0.0024712824,0.00750000000000001,0.00769389749999987,0.00559389749999986,0.00649389749999985,-0.0074514026,-0.000392918400000001,"1"
"253",11.663,21.26,0.4429494323,0.0773,0.0591110788,0.0687110788,0.0529110788,-0.0004741595,0.0334889212,0.0439323191,0.0406678064,0.0036790699,0.345000000000001,-0.41,-0.0283845241,-0.00170000000000001,0.0116315128999998,0.0128315128999999,0.0102315128999999,0.0098013012,-0.0127315128999999,0.0848850264,0.0620225816,-0.0012538572,-0.0067,-0.0213028262999998,-0.0207028262999998,-0.0251028262999998,0.1004911806,0.0883930849,"0"
"254",11.834,21.74,0.520289666,0.0736,0.0652984125000001,0.0760984125000001,0.0610984125000001,0.0013916129,0.0303015874999999,-0.0203186155,-0.0103734503,0.0091110453,0.170999999999999,0.479999999999997,0.0773402337,-0.00369999999999999,0.00618733370000013,0.00738733370000012,0.00818733370000012,0.0018657724,-0.00318733370000013,-0.0642509346,-0.0510412567,0.0054319754,-0.004,-0.000389374500000192,-0.000689374500000201,0.0031106254999998,-0.1155742387,-0.0966628578,"1"
"255",12.086,21.34,0.4844968599,0.0674,0.0590147381000001,0.0728147381000001,0.0529147381000001,-0.0018284693,0.0314852618999999,0.0824342524,0.0594788725,0.0077272896,0.252000000000001,-0.399999999999999,-0.0357928061,-0.0062,-0.00628367440000001,-0.00328367439999999,-0.00818367439999999,-0.0032200822,0.0011836744,0.1027528679,0.0698523228,-0.0013837557,-0.00119999999999999,0.0101499468000002,0.0107499468000002,0.00854994680000021,0.0461896038,0.0301993765,"1"
"256",12.11,20.94,0.4571255997,0.0591,0.0587612697,0.0703612697,0.0538612697,0.003262045,0.0305387303,0.0198999482,0.0383761402,0.0069999484,0.0239999999999991,-0.399999999999999,-0.0273712602,-0.0083,-0.000253468400000081,-0.00245346840000009,0.000946531599999911,0.0050905143,-0.000946531599999911,-0.0625343042,-0.0211027323,-0.0007273412,0.00269999999999999,0.0070166019000001,0.00581660190000009,0.00921660190000009,-0.0863207299,-0.0567688511,"0"
"257",12.147,19.41,0.458243743,0.0557,0.0605388646999997,0.0700388646999997,0.0564388646999997,0.0140821721,0.0295611353000003,0.0076118,0.0159218631,0.0048378748,0.0370000000000008,-1.53,0.00111814329999999,-0.0034,0.00177759499999972,-0.000322405000000289,0.00257759499999971,0.0108201271,-0.00097759499999972,-0.0122881482,-0.0224542771,-0.0021620736,-0.00170000000000001,0.0116315128999998,0.0128315128999999,0.0102315128999999,0.0848850264,0.0620225816,"1"
"258",12.275,17.82,0.441531837,0.0522,0.0573946210000002,0.0663946210000002,0.0502946210000002,0.0229915359,0.0287053789999998,0.0820558841,0.0729695157,0.0036176972,0.128,-1.59,-0.016711906,-0.0035,-0.00314424369999955,-0.00364424369999954,-0.00614424369999954,0.0089093638,-0.000855756300000454,0.0744440841,0.0570476526,-0.0012201776,-0.00369999999999999,0.00618733370000013,0.00738733370000012,0.00818733370000012,-0.0642509346,-0.0510412567,"1"
"259",12.203,15.97,0.4203444173,0.0407,0.0525666374999996,0.0620666374999996,0.0424666374999996,0.0315377294,0.0305333625000004,0.0725370127,0.0591972073,0.0052241858,-0.072000000000001,-1.85,-0.0211874197,-0.0115,-0.00482798350000058,-0.00432798350000058,-0.00782798350000058,0.0085461935,0.00182798350000057,-0.0095188714,-0.0137723084,0.0016064886,-0.0062,-0.00628367440000001,-0.00328367439999999,-0.00818367439999999,0.1027528679,0.0698523228,"0"
"260",12.324,16.19,0.4021060342,0.0404,0.0538564827000002,0.0628564827000002,0.0500564827000002,0.0416282636,0.0296435172999998,-0.0366070667,-0.0151086576,0.0022554511,0.121,0.220000000000001,-0.0182383831,-0.000300000000000002,0.00128984520000058,0.000789845200000569,0.00758984520000057,0.0100905342,-0.000889845200000572,-0.1091440794,-0.0743058649,-0.0029687347,-0.0083,-0.000253468400000081,-0.00245346840000009,0.000946531599999911,-0.0625343042,-0.0211027323,"0"
"261",12.32,17.05,0.3920423538,0.0366,0.0555547716999999,0.0638547717,0.0498547717,0.0429366245,0.0266452283,0.0464576576,0.043062474,0.0031040039,-0.00399999999999956,0.859999999999999,-0.0100636804,-0.0038,0.00169828899999976,0.000998288999999764,-0.000201711000000229,0.0013083609,-0.00299828899999977,0.0830647243,0.0581711316,0.0008485528,-0.0034,0.00177759499999972,-0.000322405000000289,0.00257759499999971,-0.0122881482,-0.0224542771,"0"
"262",12.395,18.04,0.3976569721,0.0291,0.0519767970999999,0.0589767970999999,0.0437767970999999,0.0411349836,0.0272232029000001,0.0661318432,0.0503739643,0.002139251,0.0749999999999993,0.989999999999998,0.00561461829999998,-0.0075,-0.00357797460000008,-0.00487797460000008,-0.00607797460000009,-0.0018016409,0.000577974600000086,0.0196741856,0.00731149029999999,-0.0009647529,-0.0035,-0.00314424369999955,-0.00364424369999954,-0.00614424369999954,0.0744440841,0.0570476526,"1"
"263",12.385,19.09,0.3941096142,0.0322,0.0549548701000003,0.0632548701000003,0.0477548701000003,0.03871373,0.0248451298999997,0.0053172329,0.0137915458,0.0019237884,-0.00999999999999979,1.05,-0.00354735789999999,0.0031,0.00297807300000047,0.00427807300000048,0.00397807300000048,-0.0024212536,-0.00237807300000048,-0.0608146103,-0.0365824185,-0.0002154626,-0.0115,-0.00482798350000058,-0.00432798350000058,-0.00782798350000058,-0.0095188714,-0.0137723084,"1"
"264",12.479,19.84,0.3336135264,0.0295,0.0510911180999999,0.0567911180999999,0.0454911180999999,0.0369950189,0.0247088819000001,0.0666264215,0.0538681,0.0025004412,0.0939999999999994,0.75,-0.0604960878,-0.0027,-0.00386375200000043,-0.00646375200000043,-0.00226375200000044,-0.0017187111,-0.000136247999999561,0.0613091886,0.0400765542,0.0005766528,-0.000300000000000002,0.00128984520000058,0.000789845200000569,0.00758984520000057,-0.1091440794,-0.0743058649,"0"
"265",12.523,19.33,0.3259312476,0.0307,0.0439793040000004,0.0513793040000003,0.0374793040000004,0.0410478926,0.0293206959999996,0.0573696694,0.0367216647,0.0023959182,0.0440000000000005,-0.510000000000002,-0.00768227880000005,0.0012,-0.00711181409999956,-0.00541181409999957,-0.00801181409999956,0.00405287369999999,0.00461181409999956,-0.00925675210000001,-0.0171464353,-0.000104523,-0.0038,0.00169828899999976,0.000998288999999764,-0.000201711000000229,0.0830647243,0.0581711316,"0"
"266",12.519,20.41,0.3223518215,0.0295,0.0400955310000002,0.0468955310000002,0.0361955310000002,0.0417473699,0.0265044689999998,0.0638606045,0.0434546441,0.0013612038,-0.00399999999999956,1.08,-0.00357942609999995,-0.0012,-0.00388377300000016,-0.00448377300000015,-0.00128377300000015,0.000699477300000001,-0.00281622699999984,0.0064909351,0.00673297940000001,-0.0010347144,-0.0075,-0.00357797460000008,-0.00487797460000008,-0.00607797460000009,0.0196741856,0.00731149029999999,"0"
"267",12.577,21.89,0.3052672229,0.0306,0.0410416803999996,0.0486416803999996,0.0371416803999996,0.0457468047,0.0282583196000004,-0.0145817373,-0.0071883124,0.0011602191,0.0579999999999998,1.48,-0.0170845986,0.0011,0.000946149399999444,0.00174614939999944,0.000946149399999444,0.0039994348,0.00175385060000055,-0.0784423418,-0.0506429565,-0.0002009847,0.0031,0.00297807300000047,0.00427807300000048,0.00397807300000048,-0.0608146103,-0.0365824185,"0"
"268",12.707,22.71,0.3074838051,0.035,0.0447109411999998,0.0512109411999998,0.0424109411999998,0.0419154208,0.0300890588000002,-0.0591484683,-0.0469338733,0.002341705,0.130000000000001,0.82,0.00221658219999998,0.0044,0.00366926080000013,0.00256926080000013,0.00526926080000012,-0.0038313839,0.00183073919999988,-0.044566731,-0.0397455609,0.0011814859,-0.0027,-0.00386375200000043,-0.00646375200000043,-0.00226375200000044,0.0613091886,0.0400765542,"0"
